test_name,risc0_proving_time_s,risc0_proving_time_ms,risc0_proof_size_kb,risc0_proof_size_bytes,risc0_peak_memory_gb,risc0_peak_memory_bytes,sp1_proving_time_s,sp1_proving_time_ms,sp1_proof_size_kb,sp1_proof_size_bytes,sp1_peak_memory_gb,sp1_peak_memory_bytes,time_speedup,time_diff_s,proof_size_ratio,proof_size_diff_kb,memory_ratio,memory_diff_gb,time_winner,proof_size_winner,memory_winner
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_odd_32b_exp_cover_windows],570.845,570845.0,218.419921875,223662.0,642.8515625,690256609280.0,2797.921,2797921.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.20402470262741518,-2227.076,0.15140337611752577,-1224.2158203125,1.3485143971549844,166.140625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_odd_512b_exp_1024],14.922,14922.0,218.419921875,223662.0,670.0390625,719448965120.0,74.574,74574.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20009654839488294,-59.652,0.15140337611752577,-1224.2158203125,1.4921101619721986,220.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_odd_64b_exp_512],671.601,671601.0,218.419921875,223662.0,633.9453125,680693596160.0,3454.819,3454819.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.194395422741394,-2783.218,0.15140337611752577,-1224.2158203125,1.454237531138551,198.015625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_pawel_2],985.094,985094.0,218.419921875,223662.0,668.6328125,717939015680.0,4863.41,4863410.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2025521187808554,-3878.316,0.15140337611752577,-1224.2158203125,1.4889785834826632,219.578125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_pawel_3],788.974,788974.0,218.419921875,223662.0,668.6328125,717939015680.0,3917.822,3917822.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20138076717114764,-3128.848,0.15140337611752577,-1224.2158203125,1.4889785834826632,219.578125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_pawel_4],715.408,715408.0,218.419921875,223662.0,668.6328125,717939015680.0,3499.758,3499758.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2044164196495872,-2784.35,0.15140337611752577,-1224.2158203125,1.2804649979802212,146.453125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_1152n1],431.002,431002.0,218.419921875,223662.0,643.3203125,690759925760.0,2125.75,2125750.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.2027529107373868,-1694.748,0.15140337611752577,-1224.2158203125,1.426653268421144,192.390625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_1349n1],623.793,623793.0,218.419921875,223662.0,412.6953125,443128217600.0,3050.477,3050477.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.20449031413775617,-2426.6839999999997,0.15140337611752577,-1224.2158203125,0.7896231632759833,-109.953125,RISC0,RISC0,RISC0
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_1360n1],693.897,693897.0,218.419921875,223662.0,640.0390625,687236710400.0,3339.724,3339724.0,1442.6357421875,1477259.0,351.69140625,377625772032.0,0.20777076189529434,-2645.827,0.15140337611752577,-1224.2158203125,1.819888263192385,288.34765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_1360n2],607.134,607134.0,218.419921875,223662.0,638.1640625,685223444480.0,3069.696,3069696.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.19778310295221418,-2462.562,0.15140337611752577,-1224.2158203125,1.4166912364071524,187.703125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_200n1],346.347,346347.0,218.419921875,223662.0,611.9140625,657037721600.0,1712.241,1712241.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.2022770159107275,-1365.894,0.15140337611752577,-1224.2158203125,1.1624541771174994,85.515625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_200n2],438.178,438178.0,218.419921875,223662.0,643.3203125,690759925760.0,2193.159,2193159.0,1442.6357421875,1477259.0,340.44140625,365546176512.0,0.19979308385757713,-1754.9810000000002,0.15140337611752577,-1224.2158203125,1.8896653012518214,302.87890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_common_200n3],445.508,445508.0,218.419921875,223662.0,713.1640625,765754081280.0,2182.229,2182229.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.20415272640955648,-1736.7209999999998,0.15140337611752577,-1224.2158203125,1.4960094396827217,236.453125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_example_2],735.955,735955.0,218.419921875,223662.0,643.3203125,690759925760.0,3633.407,3633407.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.2025523152237005,-2897.452,0.15140337611752577,-1224.2158203125,1.3575067178819302,169.421875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_guido_1_even],533.268,533268.0,218.419921875,223662.0,668.6328125,717939015680.0,2787.48,2787480.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19130827844504714,-2254.212,0.15140337611752577,-1224.2158203125,1.4889785834826632,219.578125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_guido_2_even],896.149,896149.0,218.419921875,223662.0,633.9453125,680693596160.0,4703.123,4703123.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19054338999851803,-3806.9739999999997,0.15140337611752577,-1224.2158203125,1.4117329807407923,184.890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_guido_3_even],1474.441,1474441.0,218.419921875,223662.0,670.0390625,719448965120.0,7754.813,7754813.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.1901323732757966,-6280.372,0.15140337611752577,-1224.2158203125,1.7817041122640824,293.97265625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_marius_1_even],855.893,855893.0,218.419921875,223662.0,646.1328125,693779824640.0,4204.651,4204651.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20355863066875232,-3348.758,0.15140337611752577,-1224.2158203125,1.360749601013508,171.296875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_1_pow_0x10001],557.66,557660.0,218.419921875,223662.0,668.6328125,717939015680.0,2740.809,2740809.0,1442.6357421875,1477259.0,375.59765625,403294912512.0,0.2034654731504457,-2183.1490000000003,0.15140337611752577,-1224.2158203125,1.7801836656162575,293.03515625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_1_qube],407.33,407330.0,218.419921875,223662.0,638.1640625,685223444480.0,2018.439,2018439.0,1442.6357421875,1477259.0,189.97265625,203981586432.0,0.20180446374648922,-1611.1090000000002,0.15140337611752577,-1224.2158203125,3.359241667180721,448.19140625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_1_square],394.773,394773.0,218.419921875,223662.0,643.3203125,690759925760.0,1921.683,1921683.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20543086450782988,-1526.9099999999999,0.15140337611752577,-1224.2158203125,1.3548265025749024,168.484375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_2_pow_0x10001],563.007,563007.0,218.419921875,223662.0,613.3203125,658547671040.0,2777.327,2777327.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.2027154166578152,-2214.32,0.15140337611752577,-1224.2158203125,1.6431718522704677,240.06640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_2_qube],1233.228,1233228.0,218.419921875,223662.0,627.3828125,673647165440.0,6243.572,6243572.0,1442.6357421875,1477259.0,477.1796875,512367788032.0,0.19751962498390346,-5010.344,0.15140337611752577,-1224.2158203125,1.3147726714582753,150.203125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_2_square],1159.277,1159277.0,218.419921875,223662.0,668.6328125,717939015680.0,5752.956,5752956.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.20150979774571542,-4593.679,0.15140337611752577,-1224.2158203125,1.2736052619830651,143.640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_3_pow_0x10001],538.372,538372.0,218.419921875,223662.0,643.3203125,690759925760.0,2698.374,2698374.0,1442.6357421875,1477259.0,473.4296875,508341256192.0,0.19951719072300578,-2160.002,0.15140337611752577,-1224.2158203125,1.3588508061189128,169.890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_3_qube],3038.898,3038898.0,218.419921875,223662.0,713.1640625,765754081280.0,15030.469,15030469.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.20218251339994783,-11991.571,0.15140337611752577,-1224.2158203125,1.3560064766262125,187.234375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_3_square],2699.364,2699364.0,218.419921875,223662.0,713.1640625,765754081280.0,13815.773,13815773.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.19538277011355065,-11116.409,0.15140337611752577,-1224.2158203125,1.3584279527969165,188.171875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_4_pow_0x10001],509.096,509096.0,218.419921875,223662.0,649.4140625,697303040000.0,2628.124,2628124.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.19371079903383556,-2119.028,0.15140337611752577,-1224.2158203125,1.7268600749950662,273.34765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_4_square],3185.813,3185813.0,218.419921875,223662.0,668.6328125,717939015680.0,16025.527,16025527.0,1442.6357421875,1477259.0,475.3046875,510354522112.0,0.1987961456743357,-12839.714,0.15140337611752577,-1224.2158203125,1.406745673005802,193.328125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_5_pow_0x10001],454.315,454315.0,218.419921875,223662.0,712.2265625,764747448320.0,2441.367,2441367.0,1442.6357421875,1477259.0,341.37890625,366552809472.0,0.18609041573839571,-1987.0520000000001,0.15140337611752577,-1224.2158203125,2.086322703191331,370.84765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_nagydani_5_square],3141.183,3141183.0,218.419921875,223662.0,345.1953125,370650644480.0,16216.677,16216677.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.1937007809923081,-13075.493999999999,0.15140337611752577,-1224.2158203125,1.009792830779427,3.34765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_pawel_1_exp_heavy],1691.401,1691401.0,218.419921875,223662.0,668.6328125,717939015680.0,8346.517,8346517.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.20264752351190324,-6655.116,0.15140337611752577,-1224.2158203125,1.2793165817127312,145.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_pawel_2_exp_heavy],922.997,922997.0,218.419921875,223662.0,610.0390625,655024455680.0,4677.404,4677404.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.19733104089362388,-3754.4070000000006,0.15140337611752577,-1224.2158203125,1.1682550606681728,87.859375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_pawel_3_exp_heavy],768.386,768386.0,218.419921875,223662.0,666.2890625,715422433280.0,3716.343,3716343.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20675863342000456,-2947.957,0.15140337611752577,-1224.2158203125,1.4837592860001043,217.234375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_modexp[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mod_vul_pawel_4_exp_heavy],662.567,662567.0,218.419921875,223662.0,668.6328125,717939015680.0,3352.953,3352953.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.1976070049296844,-2690.386,0.15140337611752577,-1224.2158203125,1.4109200613264314,194.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_msize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mem_size_0],45.098,45098.0,218.419921875,223662.0,613.3203125,658547671040.0,220.188,220188.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.2048158846076989,-175.08999999999997,0.15140337611752577,-1224.2158203125,1.560844193929995,220.37890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_msize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mem_size_1000000],44.293,44293.0,218.419921875,223662.0,713.1640625,765754081280.0,219.452,219452.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20183456974645936,-175.159,0.15140337611752577,-1224.2158203125,1.5881452356512813,264.109375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_msize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mem_size_100000],44.283,44283.0,218.419921875,223662.0,698.6328125,750151270400.0,218.21,218210.0,1442.6357421875,1477259.0,375.59765625,403294912512.0,0.20293753723477384,-173.92700000000002,0.15140337611752577,-1224.2158203125,1.8600563684960427,323.03515625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_msize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mem_size_1000],44.973,44973.0,218.419921875,223662.0,670.0390625,719448965120.0,224.851,224851.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.20001245269089307,-179.878,0.15140337611752577,-1224.2158203125,1.4027870917090564,192.390625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_msize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-mem_size_1],44.392,44392.0,218.419921875,223662.0,668.6328125,717939015680.0,223.441,223441.0,1442.6357421875,1477259.0,514.6796875,552633106432.0,0.19867437041545644,-179.049,0.15140337611752577,-1224.2158203125,1.299124151854157,153.953125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-blake2f],646.692,646692.0,218.419921875,223662.0,669.5703125,718945648640.0,2849.65,2849650.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.2269373431824961,-2202.958,0.15140337611752577,-1224.2158203125,1.273117544823898,143.640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_fp_to_g1],78.686,78686.0,218.419921875,223662.0,672.3828125,721965547520.0,5652.571,5652571.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.013920391269742566,-5573.885,0.15140337611752577,-1224.2158203125,1.407693943309508,194.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_fp_to_g2],61.8,61800.0,218.419921875,223662.0,594.5703125,638415011840.0,4032.52,4032520.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.015325404461726165,-3970.72,0.15140337611752577,-1224.2158203125,1.1376104276596062,71.921875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_g1add],60.853,60853.0,218.419921875,223662.0,647.0703125,694786457600.0,3211.791,3211791.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.01894674964840489,-3150.938,0.15140337611752577,-1224.2158203125,1.7335928751582892,273.81640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_g1msm],86.856,86856.0,218.419921875,223662.0,669.5703125,718945648640.0,2389.807,2389807.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.03634435751506293,-2302.951,0.15140337611752577,-1224.2158203125,1.282260356977214,147.390625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_g2add],68.85,68850.0,218.419921875,223662.0,643.3203125,690759925760.0,3455.667,3455667.0,1442.6357421875,1477259.0,437.3359375,469585887232.0,0.019923794740639073,-3386.817,0.15140337611752577,-1224.2158203125,1.470998052841244,205.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_g2msm],63.793,63793.0,218.419921875,223662.0,713.1640625,765754081280.0,1738.402,1738402.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.03669634526421391,-1674.6090000000002,0.15140337611752577,-1224.2158203125,1.4960094396827217,236.453125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-bls12_pairing_check],113.548,113548.0,218.419921875,223662.0,670.0390625,719448965120.0,5157.343,5157343.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.022016763282954033,-5043.795,0.15140337611752577,-1224.2158203125,1.411095937741654,195.203125,RISC0,RISC0,SP1
